,mean_pm25,popdensity,older_percent,poverty,medhouseholdincome,pct_blk,hispanic,education,medianhousevalue,pct_owner_occ,obese,smoke,beds,mean_summer_temp,mean_winter_temp,mean_summer_rm,mean_winter_rm,total,Population,state,q_popdensity,fips,Lat,Long,Confirmed,Deaths
17,10.3751379964825,18.06242,0.176041228351574,0.101569872945052,35923.2,0.23817306117957,0.007265344662448641,0.22885257640946602,87820.0,0.8555976552780259,0.43,0.21107512960000002,58,306.17935967336496,289.633038417994,97.42025044142281,88.5030076910803,208883,240029,0,2,1035,31.43401703,-86.99320044,38,1
18,11.841385094677902,20.7520044,0.16596501803544902,0.0948276694034635,41014.0,0.19404986421362602,0.0012440042874178,0.20790598599216398,99100.0,0.839989999419433,0.40299999999999997,0.20399965620000002,0,305.524819412914,287.429773419754,96.40850416032178,87.18013462248051,208883,205706,0,2,1037,32.93690146,-86.24847739,38,1
19,10.4668283656942,100.777184444444,0.18559349150292703,0.11324260467330499,34914.8888888889,0.266453141495176,0.0243408199968291,0.403736708391177,95751.8518518519,0.8109988734627191,0.317,0.19249451539999998,210,306.442626726757,290.17570766172,98.02485009293791,89.3449813748398,208883,675056,0,3,1039,31.247785399999998,-86.45050893,77,1
20,10.8184611214397,21.1398685714286,0.168573473013933,0.134644920055277,37282.5714285714,0.179823885458392,0.0150559903319625,0.318562197876011,81971.42857142861,0.777730679589134,0.38,0.18646929559999997,93,306.110220957487,289.21801968265,97.4389849071392,89.4949946944586,208883,248758,0,2,1041,31.72941803,-86.31593104,73,3
21,11.699903102755,115.066659090909,0.158220039410837,0.10132356310671,36965.363636363596,0.00750572929551196,0.0283548108802961,0.277992780385018,113527.27272727301,0.797770121383251,0.369,0.17901071219999998,185,305.048613701237,285.433413370634,95.4208343432,85.91564733285891,208883,1430571,0,4,1043,34.13020303,-86.86888037,114,0
22,10.872221931378801,85.01207285714291,0.13615755298638302,0.0828807795820693,44733.7142857143,0.14005899424548002,0.0453562700664232,0.18105540603731896,105171.526660651,0.600011613621269,0.37200000000000005,0.2005739493,89,306.16889542451696,289.822548575658,96.89369761418051,86.0520810443564,208883,891078,0,3,1045,31.43037123,-85.61095742,106,0
23,11.764776165722001,31.73972575,0.143011090371714,0.25040378884396,27206.625,0.6811901475781199,0.0312928025688518,0.30520072130452197,70887.5,0.6660167570376291,0.431,0.24088991010000002,175,306.333884575579,288.363973199797,96.00506372314541,86.6117414019941,208883,789694,0,2,1047,32.32688101,-87.10866709999999,255,3
24,10.6600280415121,91.35814133333331,0.14296878346259698,0.122847653376888,36650.3333333333,0.00857018601569217,0.0711396364372091,0.36090155515107,97120.0,0.7528371067499671,0.292,0.2102827079,134,303.821978780487,283.933808828392,97.4430103557967,88.86332411134751,208883,1237389,0,3,1049,34.45946862,-85.80782906,243,3
25,11.883182960675398,203.18993999999998,0.120608952074284,0.0615055544297637,54230.8888888889,0.21818765484667202,0.0227107645380025,0.17725832216449106,147911.111111111,0.774763421695894,0.34299999999999997,0.17452501850000002,138,305.93517601480096,288.080583608154,96.2037698247628,87.15376152763491,208883,1353407,0,4,1051,32.59785413,-86.14415284,323,7
26,10.5522106522264,52.15084,0.149110683065024,0.11723845584274199,34305.6666666667,0.292757297191049,0.0231122839410251,0.23491843948811397,92000.0,0.726815616051288,0.39399999999999996,0.22412584579999997,142,306.28167953573,290.122018535999,98.2229541202676,88.60063356451691,208883,683727,0,3,1053,31.1256789,-87.15918694,57,3
27,12.191614720435199,382.97540727272695,0.16187718241312302,0.0868855632720665,46061.3636363636,0.0937380974228549,0.0342603383346401,0.24951608508793105,102252.320855615,0.729264441473331,0.355,0.20147398600000002,739,305.055787334565,285.319653219327,95.06205998870121,85.68263881201649,208883,1864049,0,5,1055,34.04567266,-86.04051873,247,11
28,11.057853191628599,30.732315000000003,0.176437664826304,0.100901737543976,32101.3333333333,0.0429794513462823,0.00558994153821588,0.377673483041185,59851.3939393939,0.8543788295078459,0.41,0.1800159326,61,305.89118707239396,286.17441222605703,96.50598590812729,87.5412409391299,208883,316242,0,2,1057,33.72076938,-87.73886638,13,0
29,10.1497351899426,41.57163,0.15390156999687699,0.12059180829241199,36354.714285714304,0.0226035731554465,0.073668997158987,0.32074388491187894,86671.42857142861,0.742580692439625,0.34299999999999997,0.1925058304,125,305.168947798529,284.753352379015,95.63896857574221,87.0918671436081,208883,563568,0,2,1059,34.44235334,-87.84289505,540,7
30,10.638045145401199,52.36872125,0.17607710900393803,0.138810156532193,42998.375,0.0902969132771226,0.0421872965326016,0.288817104619589,89097.3666666667,0.7911539665525099,0.387,0.2000360328,83,306.142984104903,290.234969865982,97.9073056718717,87.535714696241,208883,473304,0,3,1061,31.09389027,-85.83572839,39,0
31,11.2986736589469,13.653082500000002,0.15931464957479802,0.254254538481737,22264.107142857203,0.7579249969152672,0.0032351065255985,0.38322656775708,57375.0,0.7636040521408969,0.355,0.2463281871,20,306.331060202729,287.524854983198,95.63387283342121,86.3300536177567,208883,167097,0,1,1063,32.85504247,-87.95684022,93,4
32,11.566636185899698,22.6995,0.147697576847333,0.258516298099038,32991.4,0.6275650981684,0.010878650167535002,0.319314245971836,90540.0,0.8077426535684241,0.40399999999999997,0.2207729134,39,306.442193480007,287.965564466441,95.56035032253081,84.49631839299809,208883,291975,0,2,1065,32.76039258,-87.63284988,157,8
33,10.6891545709431,25.80526,0.179767158352693,0.15535860036207003,37223.0,0.30225749008194297,0.0197580472913886,0.29256856855651303,83250.0,0.801171903846379,0.363,0.1842984544,0,306.188359349426,289.65954652643904,97.20814880790442,87.20693042402469,208883,304327,0,2,1067,31.51148016,-85.24267944,73,2
34,11.044802040397599,201.22198,0.14423535445198699,0.10538601350861698,42478.0,0.18107732218872602,0.0316210231110419,0.24777441332322303,107270.0,0.719382271947161,0.381,0.19249782780000002,782,306.420252600615,290.407236274052,97.2869561719157,86.2071921113542,208883,1751027,0,4,1069,31.15197924,-85.29939599,204,4
35,10.8909112543287,46.974723,0.15890776911623,0.17864940838853102,35506.2072829132,0.0222313311313111,0.0198847151907998,0.293779466350756,96616.6117647059,0.7561329884621141,0.387,0.1995892088,170,304.010505992831,283.836167205364,97.0193945887015,88.74888249165909,208883,959028,0,3,1071,34.78144169,-85.99750489,76,2
36,13.7531402747946,1208.01434980769,0.13523250940484402,0.14504469011029097,46449.782661782694,0.43254443573937296,0.0248653678555939,0.22510378843925197,138673.504273504,0.657698515828254,0.34600000000000003,0.17622045260000002,5239,305.756069927162,286.669239780762,94.4125386131991,84.5391037805208,208883,11848682,0,5,1073,33.55554728,-86.89506300000001,1744,102
37,10.639985378073598,20.630887,0.18180590666656699,0.15471049122354902,37936.8,0.102647848926256,0.0152123273362997,0.405070677163331,70280.0,0.75558717550786,0.35700000000000004,0.20430552,0,306.212824632499,286.236356449592,95.92851451313551,88.0694828480108,208883,266614,0,2,1075,33.77995024,-88.09668032,23,0
38,11.103936343393901,244.8785475,0.165655210028159,0.0875865032291589,46953.75,0.0493649444413035,0.0189940329841308,0.218049698648316,121662.5,0.77401785596083,0.325,0.16656004300000002,358,305.031153558107,284.452055303068,95.9895502201346,87.21355741255421,208883,1631805,0,4,1077,34.90171875,-87.65624729,156,2
39,11.083547532807698,60.74078428571429,0.142158593677537,0.108380595169345,43515.285714285696,0.167384895930713,0.0251797562392316,0.369600611733367,97628.5714285714,0.816691537351242,0.326,0.2018764616,98,305.017110869734,284.90015263208903,95.7304654132011,85.9958708579738,208883,614539,0,3,1079,34.52041498,-87.31069453,48,0
40,11.817751282994301,332.61320625,0.0912086708773148,0.096611133061819,41039.214285714304,0.31378418428054494,0.0298170702085597,0.18345420924826303,135525.0,0.627894876639608,0.299,0.1756014041,314,305.698791558316,287.954408464111,95.47229706722229,84.6398759743821,208883,2420055,0,4,1081,32.60154883,-85.35132246,536,32
41,11.482984559746402,137.950718888889,0.124698217721937,0.11990080351816099,67285.0,0.132367386024769,0.0511594441561161,0.263957217256648,174599.2,0.7953611276305509,0.33899999999999997,0.1817335659,102,304.822251671412,284.316199887393,95.2594892871459,86.7613426422275,208883,1404158,0,4,1083,34.81185586,-86.98310072,92,0
42,11.5167652449275,18.6934466666667,0.142497407099409,0.242662328643631,35021.0,0.6452169120581039,0.0157625513414066,0.321846492621411,91116.6666666667,0.7563438418473659,0.469,0.22615911190000001,0,306.216921702287,288.739024869809,96.2635374507299,86.7885729513102,208883,214046,0,2,1085,32.1597283,-86.65158371,227,11
43,11.729264956410198,309.69455539999996,0.14567889267001002,0.10120585248409698,35772.2,0.7596425833068059,0.00782391091114582,0.23021288111272,80580.0,0.703478187664744,0.496,0.21414696390000001,143,306.08022445394,288.516873753245,96.3914943504664,87.4097437746879,208883,392006,0,4,1087,32.38759944,-85.69267724,72,3
44,12.0669021422242,787.4049104761909,0.12256810905432598,0.0807386667778227,64859.6666666667,0.21470251836312598,0.0415176511109173,0.158986924493012,168123.893081295,0.675800871404607,0.32899999999999996,0.168201727,1178,304.54745617439,284.22838514483897,95.42587634008541,87.68710135315091,208883,5711502,0,5,1089,34.76327133,-86.55069633,324,4
45,11.0737776675062,20.5859403333333,0.16259501465585502,0.211410493341575,29941.619047619,0.533170177515244,0.0162070623678796,0.288528475859285,78779.2592592593,0.747943511344437,0.42200000000000004,0.2135600035,99,306.424065936832,288.41884363294497,96.4983605704567,86.9656072639766,208883,382441,0,2,1091,32.24767634,-87.78796182,160,6
46,10.4555088737809,36.2648271428571,0.17993129167301503,0.0972748128279838,34538.8571428571,0.0250188313415393,0.0128455059336025,0.318156683227053,84785.71428571429,0.7631979259542809,0.368,0.19060203609999998,120,305.548870056007,285.30986378099,96.5322378303359,89.14191920170151,208883,551316,0,2,1093,34.13697363,-87.88704173,120,11
47,11.5379047053798,165.880966666667,0.14965785714952498,0.0981562192326254,41231.5555555556,0.0146056500711745,0.0978398190431706,0.248635203314964,112566.66666666699,0.72536474778109,0.344,0.2101785348,240,304.566662435573,284.727206347012,94.7088689014945,86.0203141321343,208883,1606785,0,4,1095,34.36975964,-86.30486727,681,9
48,10.6904975648366,980.535115757576,0.12986330839528698,0.15160875767220902,43734.8787878788,0.337918528571271,0.0221737656373579,0.23280799033455699,113577.155080214,0.674665099271449,0.363,0.1936996915,1929,305.504136112336,289.926990613713,98.0758671220249,89.42324706557291,208883,7320274,0,5,1097,30.78472347,-88.20842409,2162,114
49,10.564084263250999,76.5306796666667,0.15396312260536402,0.22056315062637802,24889.2666666667,0.45705735051089297,0.00220041026984247,0.339666595694103,78221.932992225,0.56377759888907,0.418,0.23257538960000002,94,306.324930962311,289.571504377334,97.1094833215175,87.5435610743474,208883,417600,0,3,1099,31.56729412,-87.36995001,36,2
50,12.751822112828,858.5133505000001,0.121768571038098,0.105957016504631,48987.1875,0.527869071991011,0.030871339657957995,0.231605949127344,139756.217576063,0.598501646370161,0.377,0.1968315291,1143,306.25520435528597,288.819110600607,95.9656405677566,86.91860563438601,208883,4068324,0,5,1101,32.2206831,-86.20969272,1590,38
51,11.688448083823399,255.44372333333303,0.139684050429492,0.0844152756684418,42607.777777777796,0.118354410816303,0.0396397755652498,0.26216072705378,107251.614814815,0.743872568506619,0.324,0.18855706149999998,476,304.798953227066,284.804070721615,95.04427865230369,85.558799582162,208883,2090840,0,4,1103,34.45500589,-86.85475946,244,1
52,11.5626755039358,18.595775,0.162599862632397,0.230069796954315,22784.5,0.7104073264376071,0.0057017543859649,0.35378959276018107,72950.0,0.688533611071287,0.434,0.2600308857,0,306.158972367262,287.849288599575,96.0848236128984,85.8924214134746,208883,193641,0,2,1105,32.64048341,-87.29770589,35,0
53,10.8731894386667,22.580586,0.16772344902994,0.17336811580480802,32248.8,0.39468699198396207,0.0201612666441976,0.297693170642487,86660.0,0.7464638700043941,0.349,0.21199123039999998,56,306.410810442138,286.92480618556,95.3656301830789,86.886443627004,208883,363998,0,2,1107,33.28094866,-88.08818103,109,4
54,10.885733810660698,33.1544033333333,0.131277057036408,0.13572933351754302,36191.3333333333,0.305547471013367,0.0204386161715584,0.285033168813121,84983.3333333333,0.7145904010851899,0.36200000000000004,0.2060465618,97,305.930878985131,289.090135207482,97.3822609238123,88.848727678549,208883,570092,0,2,1109,31.80396383,-85.9408295,191,0
55,11.474729515863599,33.637582,0.17270727601164904,0.13815447310690498,36057.2,0.135598420805413,0.0238413232644393,0.277920476788618,102740.0,0.691839459293978,0.374,0.1899835753,15,305.098420637717,286.74703116162897,96.8650743869052,87.62951365817379,208883,406885,0,2,1111,33.29526734,-85.45708831,125,7
56,11.7752765020659,340.47720828571397,0.128846686415858,0.136613475570157,46410.0,0.49062934540811404,0.050088562169829,0.39406120282572404,125442.857142857,0.7174894211467551,0.451,0.2179131984,118,306.112021054208,288.838828935602,96.8301202696112,87.8899366692681,208883,953288,0,4,1113,32.28725256,-85.18415324,162,0
57,12.1599198336865,224.64403666666698,0.132159810353635,0.11273925785449801,52719.5138719388,0.0770532718656229,0.0208604032831546,0.23821720990777304,136841.429145432,0.831068215234578,0.366,0.18335301280000002,40,305.331190401685,286.225309766328,95.6377038241564,85.65638525346841,208883,1393752,0,4,1115,33.71902176,-86.31029372,118,1
58,12.6805364228105,362.559833529412,0.10652610478830801,0.0600738419681349,62499.4285714286,0.17806517205176503,0.0428766455226285,0.226034719170552,164475.717647059,0.830663256767723,0.35,0.1556115747,349,305.835738446676,287.227621352372,94.81561442290881,84.81271391839759,208883,3250668,0,4,1117,33.26879845,-86.66232561,497,19
59,10.9054576123394,17.7288735,0.149999202831542,0.28387720707848196,21565.25,0.8017246469634709,0.00144269159142469,0.42829079346590204,68128.2666666667,0.701208772600098,0.428,0.2249191497,33,306.389014121929,287.940377540101,96.5146733617983,87.5857511991774,208883,250888,0,2,1119,32.59117397,-88.19916205,216,6
60,12.4275307737553,158.18438,0.14191231029358498,0.13197833471630901,37527.222222222204,0.277350993187189,0.0177027060463982,0.34522591143049397,86134.5777777778,0.791457704644537,0.38799999999999996,0.23159862260000003,285,305.623445654793,287.041286861321,96.9023499202984,87.7975222461471,208883,1464961,0,4,1121,33.37823223,-86.16886178,106,3
61,11.662727149783,47.977986,0.17407201827940802,0.0966669332441824,41604.2,0.258600611200598,0.0161752031563806,0.20346646476386,107760.0,0.7732637126153199,0.36,0.1818006718,127,305.671190478176,287.655581169458,96.59757207675979,88.44479537399789,208883,742256,0,3,1123,32.86698258,-85.79833053,422,64
62,12.2778721427493,334.269099411765,0.111335291838591,0.0556624029830759,52188.588235294104,0.249673466344598,0.027689683461488996,0.230360909278179,142782.31703923902,0.73222311258718,0.34600000000000003,0.178726324,1029,306.181009047206,287.034126368733,95.1901104957713,85.5477162164071,208883,3332133,0,4,1125,33.28726072,-87.52556818,720,14
63,11.9794177316885,151.909373846154,0.161623336299034,0.128025729507117,35298.0769230769,0.0713854228685015,0.021313395918618,0.316601189274945,78615.3846153846,0.763984748367489,0.396,0.22680984559999998,267,305.818758805501,286.285972356769,95.95272983523041,86.2757370840185,208883,1220622,0,4,1127,33.80270512,-87.30027177,330,2
64,10.4034542272214,22.074189857142898,0.14440511151678698,0.15350231092377803,41722.7340136054,0.251792529746373,0.00816548461514245,0.27999486805028,77078.5523809524,0.8071982803582449,0.32899999999999996,0.20790092079999997,25,306.663813555308,289.921958691882,97.70059099903351,88.9283083630443,208883,314975,0,2,1129,31.4092794,-88.20689944,67,6
65,11.0931509155119,10.3723289090909,0.150524732095882,0.25586425740612695,20648.6181818182,0.752952890362685,0.00198533414454514,0.388819461973216,64215.797979798,0.681946423258702,0.47700000000000004,0.2206663015,30,306.465879361686,288.79277607215,96.5525865644573,87.0877725523929,208883,216682,0,1,1131,31.98773215,-87.30891118,141,7
66,11.022208165867697,30.515834285714302,0.16925032920129002,0.249707676497599,36941.1020408163,0.00281894724881482,0.0136164865890888,0.42178452544723705,79988.2637362638,0.817974960218457,0.37799999999999995,0.19647968100000002,59,304.963259596362,285.148780974637,96.1041399205288,86.78439653834921,208883,440460,0,2,1133,34.15030532,-87.37325922,87,0
